Dates,LDOS
2018-06-20,59.4900016784668
2018-06-21,58.220001220703125
2018-06-25,57.9900016784668
2018-06-22,58.529998779296875
2018-06-26,59.0
2018-06-27,59.84000015258789
2018-06-28,58.41999816894531
2018-06-29,58.650001525878906
2018-07-02,58.59000015258789
2018-07-03,59.599998474121094
2018-07-05,59.459999084472656
2018-07-16,59.65999984741211
2018-09-18,60.41999816894531
2019-01-24,61.34000015258789
2019-09-05,60.810001373291016
2018-11-21,61.5099983215332
2020-01-13,62.220001220703125
2020-04-01,62.56999969482422
2020-06-19,62.040000915527344
2019-10-29,63.4900016784668
2020-01-16,63.29999923706055
2020-06-22,64.08000183105469
2018-10-03,64.25
2018-07-31,64.86000061035156
2019-03-12,63.15999984741211
2019-02-08,63.5
2019-01-07,68.61000061035156
2018-12-06,68.7699966430664
2019-08-19,67.83000183105469
2019-07-18,68.54000091552734
2019-05-15,67.94000244140625
2019-09-20,68.8499984741211
2019-11-01,69.61000061035156
2020-04-07,70.0
2020-06-25,69.94999694824219
2020-06-16,70.88999938964844
2019-11-04,70.33999633789062
2020-01-22,70.7300033569336
2019-11-07,70.5
2020-04-13,70.87999725341797
2019-07-01,71.08999633789062
2019-05-30,70.91000366210938
2018-08-15,71.79000091552734
2018-10-18,71.76000213623047
2019-03-27,71.6500015258789
2019-01-22,71.33000183105469
2018-12-21,69.55999755859375
2019-09-03,70.44000244140625
2018-11-19,71.0999984741211
2019-08-02,70.44000244140625
2020-01-28,70.91999816894531
2020-04-16,70.9000015258789
2019-11-13,70.80000305175781
2020-01-31,71.13999938964844
2018-12-04,70.63999938964844
2018-11-02,70.81999969482422
2019-07-16,70.27999877929688
2018-08-30,69.7699966430664
2018-10-01,70.1500015258789
2019-06-14,70.36000061035156
2019-05-13,70.69000244140625
2019-04-11,71.23999786376953
2019-02-06,70.5199966430664
2019-09-18,70.30999755859375
2020-02-03,68.6500015258789
2020-04-22,68.94000244140625
2019-11-19,69.48999786376953
2020-02-06,68.41999816894531
2019-11-22,68.91999816894531
2019-03-25,67.83000183105469
2019-02-21,68.33999633789062
2018-12-19,69.54000091552734
2018-07-12,67.86000061035156
2018-09-14,68.56999969482422
2018-08-13,67.52999877929688
2018-10-16,67.7699966430664
2019-07-31,67.38999938964844
2019-05-28,66.87999725341797
2019-04-26,66.87000274658203
2020-04-28,65.7300033569336
2019-11-25,65.9000015258789
2020-02-12,64.44999694824219
2020-05-01,66.37999725341797
2020-05-04,67.56999969482422
2019-06-12,67.5999984741211
2019-04-09,66.94999694824219
2019-03-08,67.62000274658203
2019-02-04,66.19999694824219
2018-07-27,66.30000305175781
2018-08-28,62.470001220703125
2019-01-03,60.220001220703125
2019-08-15,61.97999954223633
2018-10-31,61.86000061035156
2019-09-16,63.72999954223633
2020-02-18,65.0
2020-05-07,63.709999084472656
2018-08-17,62.5099983215332
2019-12-04,62.75
2020-02-21,64.2300033569336
2018-12-17,65.4800033569336
2019-08-30,65.61000061035156
2018-11-15,65.0999984741211
2019-07-29,64.66000366210938
2019-06-27,64.88999938964844
2019-04-24,63.0
2018-07-10,64.01000213623047
2018-09-12,64.43000030517578
2019-02-19,62.95000076293945
2019-01-18,62.61000061035156
2020-02-24,62.52000045776367
2020-05-13,63.38999938964844
2019-12-10,63.61000061035156
2020-02-27,63.119998931884766
2019-12-13,62.970001220703125
2020-05-19,62.09000015258789
2019-03-06,63.83000183105469
2018-11-30,62.45000076293945
2019-08-13,58.27000045776367
2019-07-12,59.95000076293945
2019-06-10,59.33000183105469
2019-05-09,60.2400016784668
