Dates,SI=F
2019-02-21,14.569000244140625
2018-12-19,14.258999824523926
2018-07-12,14.329000473022461
2018-09-14,14.260000228881836
2018-08-13,14.5649995803833
2018-10-16,14.564000129699707
2019-07-31,14.664999961853027
2019-05-28,14.630000114440918
2019-04-26,14.592000007629395
2020-04-28,14.532999992370605
2019-11-25,14.579000473022461
2020-02-12,14.522000312805176
2020-05-01,14.727999687194824
2020-05-04,14.664999961853027
2019-06-12,14.5649995803833
2019-04-09,14.635000228881836
2019-03-08,14.376999855041504
2019-02-04,14.460000038146973
2018-07-27,14.420000076293945
2018-08-28,14.729000091552734
2019-01-03,14.706999778747559
2019-08-15,14.604000091552734
2018-10-31,14.579999923706055
2019-09-16,14.645000457763672
2020-02-18,14.38599967956543
2020-05-07,14.102999687194824
2018-08-17,14.100000381469727
2019-12-04,14.015000343322754
2020-02-21,14.055000305175781
2020-05-10,14.237000465393066
2018-12-17,14.357999801635742
2019-08-30,14.380999565124512
2018-11-15,14.380000114440918
2019-07-29,14.479999542236328
2019-06-27,14.182999610900879
2019-04-24,14.062000274658203
2018-07-10,14.303000450134277
2018-09-12,14.335000038146973
2019-02-19,14.279999732971191
2019-01-18,14.475000381469727
2020-02-24,14.520999908447266
2020-05-13,14.420000076293945
2019-12-10,14.571999549865723
2020-02-27,14.5649995803833
2019-12-13,14.6850004196167
2020-03-01,14.729999542236328
2020-05-19,14.729000091552734
2019-03-06,14.512999534606934
2018-11-30,14.638999938964844
2019-08-13,14.604999542236328
2019-07-12,14.70199966430664
2019-06-10,14.753000259399414
2019-05-09,14.583000183105469
2018-07-25,15.050000190734863
2018-09-27,15.190999984741211
2018-10-29,15.326000213623047
2019-10-16,15.444999694824219
2019-12-16,15.569999694824219
2020-03-04,15.706000328063965
2020-05-22,15.694999694824219
2019-10-01,15.75
2019-12-19,15.62600040435791
2018-09-10,15.699999809265137
2019-05-24,15.560999870300293
2018-08-09,15.614999771118164
2019-04-22,15.614999771118164
2019-03-21,15.625
2019-01-16,15.600000381469727
2019-08-28,15.510000228881836
2018-11-13,15.329999923706055
2018-10-12,15.295000076293945
2019-06-25,15.319999694824219
2020-03-10,15.270000457763672
2020-05-28,15.638999938964844
2019-10-07,15.708999633789062
2020-03-13,15.78600025177002
2020-05-31,15.885000228881836
2019-10-10,16.139999389648438
2020-03-16,16.010000228881836
2020-06-03,15.836999893188477
2018-11-28,15.789999961853027
2018-09-25,15.710000038146973
2018-07-23,15.6899995803833
2018-08-24,15.819999694824219
2019-07-10,15.656999588012695
2019-05-07,15.65999984741211
2019-04-05,15.755000114440918
2019-03-04,15.5
2019-01-31,15.722999572753906
2019-09-12,15.946999549865723
2019-12-31,16.156999588012695
2020-03-19,15.970000267028809
2020-01-03,15.907999992370605
2020-03-22,15.944999694824219
2020-06-09,15.82699966430664
2019-02-15,15.920000076293945
2019-01-14,15.765000343322754
2018-08-07,15.574999809265137
2018-10-10,15.204999923706055
2018-12-13,15.074999809265137
2019-08-26,15.024999618530273
2019-07-25,15.024999618530273
2019-05-22,15.272000312805176
2019-03-19,15.21500015258789
2019-09-27,15.399999618530273
2020-01-06,15.420000076293945
2020-03-25,15.1850004196167
2020-06-12,15.255000114440918
2019-10-22,15.25100040435791
2020-01-09,15.3149995803833
2020-06-15,15.289999961853027
2019-10-25,15.520000457763672
2020-03-31,15.345000267028809
2020-06-18,15.515000343322754
2019-04-03,15.420000076293945
2018-08-22,15.23900032043457
2018-10-25,15.234999656677246
2019-01-29,15.0649995803833
2018-12-28,15.135000228881836
2019-09-10,15.024999618530273
2018-11-26,15.059000015258789
2019-08-09,15.041000366210938
2019-07-08,15.043000221252441
2019-06-06,15.17300033569336
2020-01-15,15.260000228881836
2020-04-03,15.204999923706055
2020-03-29,15.140000343322754
2020-06-21,14.920000076293945
2019-10-31,14.947999954223633
2020-04-06,14.890999794006348
2020-06-24,14.920999526977539
2018-11-09,14.937000274658203
2019-07-23,14.956999778747559
2019-06-21,14.77299976348877
2019-05-20,14.89799976348877
2019-04-18,14.885000228881836
2018-09-06,15.001999855041504
2018-10-08,15.03499984741211
2019-02-13,14.960000038146973
2018-12-11,14.890000343322754
2019-09-25,14.625
2020-01-21,14.906999588012695
2020-04-09,14.920000076293945
2019-11-06,14.864999771118164
2020-01-24,14.895000457763672
2020-04-12,14.720000267028809
2020-01-27,14.729999542236328
2020-04-15,14.720000267028809
2018-12-26,14.751999855041504
2019-08-07,14.765000343322754
2019-06-04,14.755000114440918
2018-09-21,14.579999923706055
2018-07-19,14.420000076293945
2018-08-20,14.404999732971191
2018-10-23,14.425000190734863
2019-05-03,14.57699966430664
2019-04-01,14.550000190734863
2019-02-28,14.3100004196167
2019-11-12,14.371999740600586
2020-01-30,14.484999656677246
2019-11-15,14.539999961853027
2020-02-02,14.720000267028809
2020-04-21,14.75
2019-04-16,15.0
2019-03-15,14.890000343322754
2019-02-11,15.125
2019-01-10,14.604999542236328
2019-08-22,14.706000328063965
2018-11-07,14.722000122070312
2018-08-03,14.871000289916992
2018-09-04,14.781999588012695
2019-06-19,14.814000129699707
2019-09-23,14.979999542236328
2019-11-18,14.944999694824219
2020-02-05,15.468999862670898
2020-04-24,15.305000305175781
2019-03-29,15.368000030517578
2019-11-21,15.291000366210938
2020-04-27,15.282999992370605
2020-02-11,15.274999618530273
2020-04-30,15.295000076293945
2019-05-01,15.244999885559082
2019-02-26,15.199999809265137
2019-01-25,15.25
2019-09-06,15.0600004196167
2018-07-17,15.067999839782715
2018-09-19,15.147000312805176
2019-08-05,15.229999542236328
2019-10-08,15.1850004196167
2019-12-11,15.289999961853027
2020-01-12,15.645000457763672
2019-11-27,15.892999649047852
2020-02-14,16.1200008392334
2020-05-03,16.5049991607666
2020-05-06,16.34000015258789
2019-01-08,16.405000686645508
2018-12-07,16.554000854492188
2019-08-20,16.415000915527344
2018-11-05,16.424999237060547
2019-07-19,16.368000030517578
2018-10-04,16.549999237060547
2019-06-17,16.510000228881836
2019-05-16,16.299999237060547
2018-08-01,16.222000122070312
2019-03-13,16.434999465942383
2019-12-03,16.405000686645508
2020-02-20,17.1560001373291
2019-12-06,16.900999069213867
2020-02-23,16.89699935913086
2020-05-12,17.038999557495117
2019-12-09,17.315000534057617
2020-02-26,17.253000259399414
2020-05-15,17.187999725341797
2019-03-28,17.09600067138672
2018-09-17,16.913999557495117
2018-08-16,17.121999740600586
2018-10-19,17.125
2019-04-29,17.013999938964844
2019-01-23,17.395000457763672
2019-09-04,17.624000549316406
2018-11-20,18.138999938964844
2019-07-02,18.304000854492188
2019-05-31,18.614999771118164
2020-05-18,18.40999984741211
2020-03-03,19.225000381469727
2020-05-21,19.540000915527344
2019-05-14,19.485000610351562
2018-08-31,18.684999465942383
2018-07-30,18.204999923706055
2018-10-02,18.084999084472656
2019-04-12,18.06999969482422
2019-03-11,18.165000915527344
2019-02-07,18.0049991607666
2019-07-17,17.900999069213867
2019-09-19,18.016000747680664
2019-10-21,17.795000076293945
2019-12-18,17.815000534057617
2020-03-06,17.950000762939453
2020-05-24,18.600000381469727
2019-10-03,18.520000457763672
2020-03-09,18.56999969482422
2020-05-27,17.90999984741211
2020-03-12,17.829999923706055
2018-12-20,17.5049991607666
2019-08-01,17.260000228881836
2018-08-14,17.591999053955078
2018-07-13,17.635000228881836
2018-10-17,17.540000915527344
2019-05-29,17.530000686645508
2019-03-26,17.639999389648438
2019-02-22,17.75
2019-10-04,17.600000381469727
2019-11-05,17.594999313354492
2019-12-27,17.634000778198242
2020-03-15,17.454999923706055
2020-06-02,17.35099983215332
2019-12-30,17.535999298095703
2020-03-18,17.50200080871582
2020-06-05,17.530000686645508
2019-07-15,17.489999771118164
2018-12-03,17.559999465942383
2019-06-13,17.73900032043457
2019-01-04,17.94499969482422
2018-08-29,17.889999389648438
2019-02-05,17.770999908447266
2018-11-01,17.81999969482422
2019-08-16,18.013999938964844
2019-04-10,18.030000686645508
2019-09-17,18.013999938964844
2019-10-15,18.024999618530273
2020-01-02,17.558000564575195
2020-06-08,17.565000534057617
2019-10-18,16.875
2020-01-05,16.761999130249023
2020-03-24,16.80500030517578
2020-06-11,16.898000717163086
2020-01-08,17.01300048828125
2019-04-25,16.969999313354492
2019-07-30,16.985000610351562
2019-02-20,17.10300064086914
2018-07-11,17.100000381469727
2018-09-13,17.049999237060547
2018-10-15,16.985000610351562
2019-06-28,16.871000289916992
2018-12-18,17.030000686645508
2018-11-16,17.065000534057617
2019-10-02,16.920000076293945
2020-03-27,17.15999984741211
2020-06-14,17.239999771118164
2020-01-10,16.941999435424805
2019-10-24,16.825000762939453
2020-03-30,16.559999465942383
2020-06-17,16.610000610351562
2020-01-14,16.829999923706055
2020-04-02,17.014999389648438
2019-01-02,16.91200065612793
2019-08-14,17.018999099731445
2018-10-30,17.0
2019-06-11,17.0
2019-05-10,17.075000762939453
2019-04-08,17.18000030517578
2018-08-27,17.40999984741211
2018-07-26,17.985000610351562
2018-09-28,17.93000030517578
2019-03-07,17.90999984741211
2019-10-30,18.065000534057617
2020-01-17,17.989999771118164
2020-06-23,18.110000610351562
2020-04-08,18.344999313354492
2020-06-26,18.104999542236328
2019-03-22,18.344999313354492
2019-01-17,18.5049991607666
2019-08-29,17.860000610351562
2018-11-14,18.033000946044922
2019-06-26,18.1299991607666
2018-09-11,18.020000457763672
2018-07-09,17.875
2018-08-10,17.92300033569336
2019-04-23,17.950000762939453
2019-09-30,18.01300048828125
2020-01-23,18.059999465942383
2020-06-29,17.750999450683594
2019-11-08,17.770999908447266
2020-01-26,17.773000717163086
2020-04-14,18.05699920654297
2019-11-11,18.375
2020-01-29,18.0
2020-04-17,17.604999542236328
2018-07-24,17.450000762939453
2018-09-26,17.96500015258789
2019-05-08,17.972000122070312
2019-03-05,18.125
2019-02-01,17.799999237060547
2018-12-31,17.527999877929688
2019-09-13,17.569000244140625
2018-11-29,17.788999557495117
2019-08-12,17.665000915527344
2019-07-11,17.760000228881836
2019-11-14,17.780000686645508
2020-04-20,17.71500015258789
2020-02-04,17.47800064086914
2020-04-23,17.600000381469727
2018-12-14,17.71500015258789
2019-08-27,17.725000381469727
2018-08-08,18.131000518798828
2018-10-11,18.29199981689453
2018-11-12,18.30900001525879
2019-07-26,18.565000534057617
2019-06-24,18.795000076293945
2019-05-23,18.868000030517578
2019-03-20,18.183000564575195
2019-01-15,17.826000213623047
2019-11-20,18.1299991607666
2020-02-07,17.795000076293945
2020-04-26,16.604999542236328
2020-02-10,16.975000381469727
2020-04-29,17.31999969482422
2019-11-26,17.2450008392334
2020-02-13,17.405000686645508
2019-01-30,17.485000610351562
2018-08-23,17.614999771118164
2018-09-24,17.434999465942383
2018-10-26,17.145000457763672
2019-09-11,16.860000610351562
2018-11-27,16.614999771118164
2019-07-09,15.890000343322754
2019-06-07,15.244999885559082
2019-05-06,15.244999885559082
2019-04-04,13.229999542236328
2020-02-16,12.904999732971191
2020-05-05,12.329999923706055
2019-12-02,13.095000267028809
2020-02-19,12.670000076293945
2020-05-08,13.835000038146973
2019-05-21,14.845000267028809
2019-03-18,14.930000305175781
2018-09-07,14.979999542236328
2018-08-06,14.8100004196167
2018-10-09,14.710000038146973
2019-02-14,14.404999732971191
2018-12-12,14.5
2019-07-24,14.239999771118164
2019-09-26,14.71500015258789
2019-10-28,14.75
2019-12-05,15.930000305175781
2020-05-11,15.930000305175781
2020-02-25,15.444999694824219
2020-05-14,16.09000015258789
2020-02-28,15.975000381469727
2020-05-17,15.805000305175781
2019-08-08,16.299999237060547
2019-06-05,16.030000686645508
2018-07-20,15.914999961853027
2018-08-21,15.670000076293945
2018-10-24,15.335000038146973
2019-04-02,15.6899995803833
2019-03-01,15.53499984741211
2019-01-28,15.364999771118164
2018-12-27,15.720000267028809
2019-09-09,15.550000190734863
2020-03-02,15.359999656677246
2020-05-20,15.444999694824219
2019-12-17,15.329999923706055
2020-03-05,15.604999542236328
2019-02-12,15.9399995803833
2019-01-11,15.149999618530273
2018-12-10,15.225000381469727
2019-08-23,15.225000381469727
2018-11-08,15.199999809265137
2019-07-22,15.390000343322754
2019-06-20,15.694999694824219
2018-09-05,15.979999542236328
2019-04-17,15.859999656677246
2019-09-24,15.895000457763672
2019-12-20,15.880000114440918
2020-03-08,15.90999984741211
2020-05-26,16.274999618530273
2019-04-30,17.149999618530273
2019-12-23,17.399999618530273
2020-03-11,17.985000610351562
2020-05-29,18.010000228881836
2019-12-26,18.165000915527344
2020-06-01,18.0
2019-05-02,17.770000457763672
2019-02-27,17.65999984741211
2019-08-06,18.040000915527344
2018-07-18,17.860000610351562
2018-09-20,18.110000610351562
2018-10-22,18.549999237060547
2019-07-05,18.764999389648438
2019-06-03,18.950000762939453
2019-10-09,18.899999618530273
2019-12-12,18.405000686645508
2019-10-11,18.1299991607666
2020-03-17,18.049999237060547
2020-06-04,17.59000015258789
2019-10-14,17.979999542236328
2020-03-20,17.989999771118164
2020-06-07,18.405000686645508
2018-11-06,18.389999389648438
2019-06-18,17.8700008392334
2019-05-17,17.6299991607666
2019-04-15,17.6299991607666
2019-03-14,17.790000915527344
2019-01-09,17.815000534057617
2018-08-02,17.920000076293945
2018-10-05,18.030000686645508
2019-08-21,17.96500015258789
2019-10-17,18.190000534057617
2020-03-23,18.139999389648438
2020-06-10,18.2549991607666
2019-02-25,17.940000534057617
2020-01-07,18.125
2020-03-26,18.239999771118164
2019-10-23,18.28499984741211
